,DataSet,ID,Chamber,ClimateTreatment,WaterStatus,Variety,Ploidy,Month,Tiller,BiomassGrowthRate,HeightGrowthRate,Left-Right,Inner-Outer
237,CF,237,Chamber 4,Treatment,Not Waterlog,Carraig,Tetraploid,May,3,0.00074419,0.391891892,12,1
238,CF,238,Chamber 4,Treatment,Not Waterlog,Dunluce,Tetraploid,May,1,2.33E-05,0.067567568,12,1
239,CF,239,Chamber 4,Treatment,Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.162162162,12,1
240,CF,240,Chamber 4,Treatment,Not Waterlog,Dunluce,Tetraploid,May,1,2.33E-05,0.121621622,12,1
241,CF,241,Chamber 5,Ambient,Not Waterlog,Carraig,Tetraploid,May,5,0.00286047,0.527027027,1,1
242,CF,242,Chamber 5,Ambient,Waterlog,Abergain,Tetraploid,May,0,0,0.067567568,1,1
243,CF,243,Chamber 5,Ambient,Not Waterlog,Carraig,Tetraploid,May,1,2.33E-05,0.148648649,1,1
244,CF,244,Chamber 5,Ambient,Not Waterlog,Dunluce,Tetraploid,May,1,2.33E-05,0.094594595,1,1
245,CF,245,Chamber 5,Ambient,Not Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.175675676,1,1
246,CF,246,Chamber 5,Ambient,Waterlog,Aberchoice,Diploid,May,1,2.33E-05,0.162162162,1,1
247,CF,247,Chamber 5,Ambient,Not Waterlog,Dunluce,Tetraploid,May,1,2.33E-05,0.148648649,1,1
248,CF,248,Chamber 5,Ambient,Not Waterlog,Carraig,Tetraploid,May,1,2.33E-05,0.186486486,1,1
249,CF,249,Chamber 5,Ambient,Not Waterlog,Dunluce,Tetraploid,May,1,2.33E-05,0.175675676,2,1
250,CF,250,Chamber 5,Ambient,Not Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.135135135,2,2
251,CF,251,Chamber 5,Ambient,Not Waterlog,Carraig,Tetraploid,May,1,2.33E-05,0.237837838,2,2
252,CF,252,Chamber 5,Ambient,Waterlog,Dunluce,Tetraploid,May,0,2.33E-05,0.081081081,2,2
253,CF,253,Chamber 5,Ambient,Waterlog,Dunluce,Tetraploid,May,1,0.00046512,0.218918919,2,2
254,CF,254,Chamber 5,Ambient,Not Waterlog,Aberchoice,Diploid,May,3,0.00037209,0.324324324,2,2
255,CF,255,Chamber 5,Ambient,Waterlog,Dunluce,Tetraploid,May,1,0.00013953,0.189189189,2,2
256,CF,256,Chamber 5,Ambient,Not Waterlog,Dunluce,Tetraploid,May,1,0.00039535,0.27027027,2,2
257,CF,257,Chamber 5,Ambient,Waterlog,Aberchoice,Diploid,May,0,2.33E-05,0.148648649,3,1
258,CF,258,Chamber 5,Ambient,Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.189189189,3,2
259,CF,259,Chamber 5,Ambient,Waterlog,Carraig,Tetraploid,May,2,0.00088372,0.354054054,3,3
260,CF,260,Chamber 5,Ambient,Not Waterlog,Abergain,Tetraploid,May,3,0.00146512,0.351351351,3,3
261,CF,261,Chamber 5,Ambient,Not Waterlog,Dunluce,Tetraploid,May,2,0.00044186,0.275675676,3,3
262,CF,262,Chamber 5,Ambient,Waterlog,Abergain,Tetraploid,May,1,0.00037209,0.240540541,3,3
263,CF,263,Chamber 5,Ambient,Waterlog,Dunluce,Tetraploid,May,1,0.00113953,0.324324324,3,3
264,CF,264,Chamber 5,Ambient,Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.167567568,3,3
265,CF,265,Chamber 5,Ambient,Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.243243243,4,1
266,CF,266,Chamber 5,Ambient,Waterlog,Carraig,Tetraploid,May,2,0.00055814,0.324324324,4,2
267,CF,267,Chamber 5,Ambient,Not Waterlog,Dunluce,Tetraploid,May,1,2.33E-05,0.189189189,4,3
268,CF,268,Chamber 5,Ambient,Not Waterlog,Aberchoice,Diploid,May,1,2.33E-05,0.148648649,4,4
269,CF,269,Chamber 5,Ambient,Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.183783784,4,4
270,CF,270,Chamber 5,Ambient,Not Waterlog,Abergain,Tetraploid,May,1,0.00023256,0.189189189,4,4
271,CF,271,Chamber 5,Ambient,Waterlog,Aberchoice,Diploid,May,1,0.00016279,0.22972973,4,4
272,CF,272,Chamber 5,Ambient,Not Waterlog,Aberchoice,Diploid,May,1,2.33E-05,0.162162162,4,4
273,CF,273,Chamber 5,Ambient,Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.22972973,5,1
274,CF,274,Chamber 5,Ambient,Waterlog,Dunluce,Tetraploid,May,2,0.00055814,0.256756757,5,2
275,CF,275,Chamber 5,Ambient,Not Waterlog,Carraig,Tetraploid,May,2,0.00067442,0.364864865,5,3
276,CF,276,Chamber 5,Ambient,Not Waterlog,Dunluce,Tetraploid,May,1,2.33E-05,0.105405405,5,4
277,CF,277,Chamber 5,Ambient,Not Waterlog,Aberchoice,Diploid,May,1,2.33E-05,0.224324324,6,1
278,CF,278,Chamber 5,Ambient,Waterlog,Carraig,Tetraploid,May,1,0.00016279,0.221621622,6,2
279,CF,279,Chamber 5,Ambient,Waterlog,Dunluce,Tetraploid,May,2,0.0002093,0.243243243,6,3
280,CF,280,Chamber 5,Ambient,Not Waterlog,Dunluce,Tetraploid,May,1,0.00065116,0.27027027,6,4
281,CF,281,Chamber 5,Ambient,Waterlog,Carraig,Tetraploid,May,2,2.33E-05,0.22972973,7,1
282,CF,282,Chamber 5,Ambient,Waterlog,Carraig,Tetraploid,May,2,0.00046512,0.2,7,2
283,CF,283,Chamber 5,Ambient,Not Waterlog,Carraig,Tetraploid,May,4,0.00148837,0.324324324,7,3
284,CF,284,Chamber 5,Ambient,Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.181081081,7,4
285,CF,285,Chamber 5,Ambient,Not Waterlog,Abergain,Tetraploid,May,2,2.33E-05,0.189189189,8,1
286,CF,286,Chamber 5,Ambient,Waterlog,Carraig,Tetraploid,May,2,0.0005814,0.32972973,8,2
287,CF,287,Chamber 5,Ambient,Not Waterlog,Dunluce,Tetraploid,May,2,0.00074419,0.310810811,8,3
288,CF,288,Chamber 5,Ambient,Waterlog,Carraig,Tetraploid,May,2,0.00076744,0.364864865,8,4
289,CF,289,Chamber 5,Ambient,Waterlog,Aberchoice,Diploid,May,0,2.33E-05,0.108108108,9,1
290,CF,290,Chamber 5,Ambient,Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.108108108,9,2
291,CF,291,Chamber 5,Ambient,Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.175675676,9,3
292,CF,292,Chamber 5,Ambient,Waterlog,Dunluce,Tetraploid,May,1,0.00030233,0.216216216,9,4
293,CF,293,Chamber 5,Ambient,Not Waterlog,Aberchoice,Diploid,May,2,2.33E-05,0.216216216,9,4
294,CF,294,Chamber 5,Ambient,Waterlog,Carraig,Tetraploid,May,1,0.00016279,0.22972973,9,4
295,CF,295,Chamber 5,Ambient,Not Waterlog,Carraig,Tetraploid,May,2,0.00088372,0.410810811,9,4
296,CF,296,Chamber 5,Ambient,Not Waterlog,Aberchoice,Diploid,May,3,0.00106977,0.372972973,9,4
297,CF,297,Chamber 5,Ambient,Waterlog,Aberchoice,Diploid,May,1,2.33E-05,0.094594595,10,1
298,CF,298,Chamber 5,Ambient,Not Waterlog,Carraig,Tetraploid,May,2,0.00069767,0.27027027,10,2
299,CF,299,Chamber 5,Ambient,Waterlog,Dunluce,Tetraploid,May,0,2.33E-05,0.094594595,10,3
300,CF,300,Chamber 5,Ambient,Not Waterlog,Carraig,Tetraploid,May,2,0.00130233,0.351351351,10,3
301,CF,301,Chamber 5,Ambient,Not Waterlog,Aberchoice,Diploid,May,6,0.00148837,0.391891892,10,3
302,CF,302,Chamber 5,Ambient,Not Waterlog,Abergain,Tetraploid,May,1,0.00039535,0.316216216,10,3
303,CF,303,Chamber 5,Ambient,Waterlog,Carraig,Tetraploid,May,2,0.00151163,0.410810811,10,3
304,CF,304,Chamber 5,Ambient,Waterlog,Dunluce,Tetraploid,May,2,0.00139535,0.391891892,10,3
305,CF,305,Chamber 5,Ambient,Waterlog,Aberchoice,Diploid,May,1,2.33E-05,0.175675676,11,1
306,CF,306,Chamber 5,Ambient,Waterlog,Aberchoice,Diploid,May,1,2.33E-05,0.094594595,11,2
307,CF,307,Chamber 5,Ambient,Not Waterlog,Aberchoice,Diploid,May,1,2.33E-05,0.148648649,11,2
308,CF,308,Chamber 5,Ambient,Not Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.135135135,11,2
309,CF,309,Chamber 5,Ambient,Waterlog,Dunluce,Tetraploid,May,1,2.33E-05,0.140540541,11,2
310,CF,310,Chamber 5,Ambient,Not Waterlog,Aberchoice,Diploid,May,1,0.00023256,0.202702703,11,2
311,CF,311,Chamber 5,Ambient,Not Waterlog,Dunluce,Tetraploid,May,1,0.00025581,0.245945946,11,2
312,CF,312,Chamber 5,Ambient,Not Waterlog,Abergain,Tetraploid,May,2,0.00053488,0.283783784,11,2
313,CF,313,Chamber 5,Ambient,Not Waterlog,Abergain,Tetraploid,May,1,2.33E-05,0.189189189,12,1
314,CF,314,Chamber 5,Ambient,Waterlog,Aberchoice,Diploid,May,2,2.33E-05,0.216216216,12,1
315,CF,315,Chamber 5,Ambient,Not Waterlog,Abergain,Tetraploid,May,0,0,0.135135135,12,1
316,CF,316,Chamber 5,Ambient,Waterlog,Aberchoice,Diploid,May,1,2.33E-05,0.216216216,12,1
317,CF,317,Chamber 5,Ambient,Waterlog,Aberchoice,Diploid,May,2,0.00030233,0.27027027,12,1
318,CF,318,Chamber 5,Ambient,Waterlog,Carraig,Tetraploid,May,1,2.33E-05,0.148648649,12,1
319,CF,319,Chamber 5,Ambient,Not Waterlog,Aberchoice,Diploid,May,1,2.33E-05,0.094594595,12,1
320,CF,320,Chamber 5,Ambient,Not Waterlog,Carraig,Tetraploid,May,2,0.00062791,0.297297297,12,1
321,CF,1,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,June,72,0.18096429,1.392857143,1,1
322,CF,2,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,June,37,0.13789286,1.510714286,1,1
323,CF,3,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,June,21,0.06575,1.689285714,1,1
324,CF,4,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,June,41,0.14678571,1.642857143,1,1
325,CF,5,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,June,5,0.00882143,0.896428571,1,1
326,CF,6,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,June,13,0.02132143,1.007142857,1,1
327,CF,7,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,June,10,0.02539286,1.060714286,1,1
328,CF,8,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,June,5,0.00739286,0.603571429,1,1
329,CF,9,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,June,61,0.18314286,1.632142857,2,1
330,CF,10,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,June,44,0.19046429,1.771428571,2,2
331,CF,11,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,June,6,0.0105,0.810714286,2,2
332,CF,12,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,June,37,0.16128571,1.8,2,2
333,CF,13,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,June,24,0.05264286,1.378571429,2,2
334,CF,14,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,June,8,0.01285714,0.996428571,2,2
335,CF,15,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,June,19,0.05292857,1.142857143,2,2
336,CF,16,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,June,28,0.06467857,1.310714286,2,2
337,CF,17,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,June,54,0.21510714,1.7,3,1
338,CF,18,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,June,22,0.04553571,1.003571429,3,2
339,CF,19,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,June,32,0.181,1.817857143,3,3
340,CF,20,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,June,42,0.28735714,1.892857143,3,3
341,CF,21,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,June,31,0.10835714,1.257142857,3,3
342,CF,22,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,June,36,0.11867857,1.014285714,3,3
343,CF,23,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,June,35,0.08578571,1.132142857,3,3
344,CF,24,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,June,46,0.22885714,1.785714286,3,3
345,CF,25,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,June,13,0.09110714,1.596428571,4,1
346,CF,26,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,June,6,0.01521429,1.025,4,2
347,CF,27,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,June,49,0.19478571,1.217857143,4,3
348,CF,28,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,June,12,0.0565,1.135714286,4,4
349,CF,29,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,June,10,0.02757143,0.882142857,4,4
350,CF,30,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,June,38,0.19375,1.785714286,4,4
351,CF,31,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,June,31,0.14925,1.775,4,4
352,CF,32,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,June,13,0.02178571,0.960714286,4,4
353,CF,33,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,June,11,0.02185714,0.9,5,1
354,CF,34,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,June,22,0.02996429,1.95,5,2
355,CF,35,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,June,49,0.29067857,1.871428571,5,3
356,CF,36,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,June,12,0.05414286,1.289285714,5,4
357,CF,37,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,June,19,0.023,1.035714286,6,1
358,CF,38,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,June,32,0.21971429,1.5,6,2
359,CF,39,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,June,22,0.05982143,1.092857143,6,3
360,CF,40,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,June,23,0.07896429,1.585714286,6,4
361,CF,41,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,June,79,0.29846429,1.985714286,7,1
362,CF,42,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,June,16,0.02328571,1.075,7,2
363,CF,43,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,June,20,0.04975,1.128571429,7,3
364,CF,44,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,June,20,0.147,1.417857143,7,4
365,CF,45,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,June,17,0.03832143,1.242857143,8,1
366,CF,46,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,June,37,0.27778571,1.660714286,8,2
367,CF,47,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,June,16,0.035,1.007142857,8,3
368,CF,48,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,June,40,0.17089286,1.196428571,8,4
369,CF,49,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,June,19,0.10453571,1.507142857,9,1
370,CF,50,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,June,9,0.03989286,1.557142857,9,2
371,CF,51,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,June,16,0.04071429,1.003571429,9,3
372,CF,52,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,June,9,0.03132143,1.1,9,4
373,CF,53,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,June,21,0.05142857,1.307142857,9,4
374,CF,54,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,June,16,0.06303571,1.103571429,9,4
375,CF,55,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,June,9,0.01285714,0.910714286,9,4
376,CF,56,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,June,53,0.31803571,1.810714286,9,4
377,CF,57,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,June,20,0.07885714,1.310714286,10,1
378,CF,58,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,June,13,0.04603571,1.092857143,10,2
379,CF,59,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,June,12,0.02117857,0.871428571,10,3
380,CF,60,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,June,14,0.04875,1.028571429,10,3
381,CF,61,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,June,5,0.01314286,0.953571429,10,3
382,CF,62,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,June,16,0.12117857,1.192857143,10,3
383,CF,63,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,June,30,0.04960714,1.1,10,3
384,CF,64,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,June,57,0.2895,1.453571429,10,3
385,CF,65,Chamber 1,Treatment,Not Waterlog,Aberchoice,Diploid,June,21,0.06753571,1.621428571,11,1
386,CF,66,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,June,41,0.23439286,2.010714286,11,2
387,CF,67,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,June,14,0.08146429,1.535714286,11,2
388,CF,68,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,June,23,0.15835714,1.610714286,11,2
389,CF,69,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,June,29,0.18432143,1.792857143,11,2
390,CF,70,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,June,18,0.11532143,1.735714286,11,2
391,CF,71,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,June,10,0.01864286,0.942857143,11,2
392,CF,72,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,June,8,0.00857143,0.817857143,11,2
393,CF,73,Chamber 1,Treatment,Not Waterlog,Abergain,Tetraploid,June,31,0.19467857,1.928571429,12,1
394,CF,74,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,June,13,0.02957143,1.028571429,12,1
395,CF,75,Chamber 1,Treatment,Waterlog,Carraig,Tetraploid,June,13,0.03107143,1.110714286,12,1
396,CF,76,Chamber 1,Treatment,Not Waterlog,Dunluce,Tetraploid,June,16,0.07517857,1.535714286,12,1
397,CF,77,Chamber 1,Treatment,Waterlog,Dunluce,Tetraploid,June,5,0.00953571,0.925,12,1
398,CF,78,Chamber 1,Treatment,Waterlog,Aberchoice,Diploid,June,6,0.00539286,0.764285714,12,1
399,CF,79,Chamber 1,Treatment,Waterlog,Abergain,Tetraploid,June,6,0.01135714,0.935714286,12,1
400,CF,80,Chamber 1,Treatment,Not Waterlog,Carraig,Tetraploid,June,30,0.13796429,1.378571429,12,1
401,CF,81,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,June,15,0.05760714,1.667857143,1,1
402,CF,82,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,June,13,0.05860714,1.542857143,1,1
403,CF,83,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,June,2,0.00342857,0.864285714,1,1
404,CF,84,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,June,5,0.00542857,0.789285714,1,1
405,CF,85,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,June,17,0.07053571,1.353571429,1,1
406,CF,86,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,June,26,0.10757143,1.646428571,1,1
407,CF,87,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,June,4,0.00575,0.857142857,1,1
408,CF,88,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,June,9,0.03446429,1.235714286,1,1
409,CF,89,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,June,30,0.16267857,1.532142857,2,1
410,CF,90,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,June,30,0.14971429,1.825,2,2
411,CF,91,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,June,4,0.00392857,0.735714286,2,2
412,CF,92,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,June,9,0.04335714,1.271428571,2,2
413,CF,93,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,June,18,0.06428571,1.667857143,2,2
414,CF,94,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,June,39,0.09110714,1.503571429,2,2
415,CF,95,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,June,17,0.07917857,1.578571429,2,2
416,CF,96,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,June,12,0.03360714,1.128571429,2,2
417,CF,97,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,June,12,0.04203571,1.342857143,3,1
418,CF,98,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,June,9,0.02667857,1.2,3,2
419,CF,99,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,June,14,0.053,1.375,3,3
420,CF,100,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,June,27,0.17110714,1.671428571,3,3
421,CF,101,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,June,23,0.15171429,1.621428571,3,3
422,CF,102,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,June,44,0.18635714,1.589285714,3,3
423,CF,103,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,June,17,0.09160714,1.707142857,3,3
424,CF,104,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,June,37,0.17257143,1.675,3,3
425,CF,105,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,June,6,0.012,1.253571429,4,1
426,CF,106,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,June,11,0.04164286,1.210714286,4,2
427,CF,107,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,June,12,0.02660714,0.978571429,4,3
428,CF,108,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,June,2,0.00307143,0.639285714,4,4
429,CF,109,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,June,11,0.03425,1.246428571,4,4
430,CF,110,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,June,14,0.07196429,1.428571429,4,4
431,CF,111,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,June,6,0.022,1.017857143,4,4
432,CF,112,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,June,10,0.02442857,1.078571429,4,4
433,CF,113,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,June,21,0.09057143,1.614285714,5,1
434,CF,114,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,June,8,0.02417857,1.135714286,5,2
435,CF,115,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,June,29,0.10764286,1.221428571,5,3
436,CF,116,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,June,12,0.02010714,1.092857143,5,4
437,CF,117,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,June,9,0.02071429,1.160714286,6,1
438,CF,118,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,June,12,0.09153571,1.503571429,6,2
439,CF,119,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,June,30,0.16685714,1.575,6,3
440,CF,120,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,June,13,0.05432143,1.2,6,4
441,CF,121,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,June,15,0.03596429,1.278571429,7,1
442,CF,122,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,June,13,0.03732143,1.35,7,2
443,CF,123,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,June,16,0.04939286,1.207142857,7,3
444,CF,124,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,June,73,0.41053571,1.603571429,7,4
445,CF,125,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,June,11,0.03578571,1.703571429,8,1
446,CF,126,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,June,5,0.01128571,1.103571429,8,2
447,CF,127,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,June,33,0.16439286,1.496428571,8,3
448,CF,128,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,June,9,0.04167857,1.253571429,8,4
449,CF,129,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,June,7,0.01092857,1.042857143,9,1
450,CF,130,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,June,3,0.00671429,0.878571429,9,2
451,CF,131,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,June,28,0.13678571,1.45,9,3
452,CF,132,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,June,25,0.11828571,1.6,9,4
453,CF,133,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,June,35,0.13917857,1.317857143,9,4
454,CF,134,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,June,12,0.03114286,1.146428571,9,4
455,CF,135,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,June,14,0.02475,1.014285714,9,4
456,CF,136,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,June,28,0.101,1.467857143,9,4
457,CF,137,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,June,24,0.08428571,1.478571429,10,1
458,CF,138,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,June,8,0.00917857,0.992857143,10,2
459,CF,139,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,June,12,0.02225,0.853571429,10,3
460,CF,140,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,June,6,0.018,1.046428571,10,3
461,CF,141,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,June,22,0.08396429,1.396428571,10,3
462,CF,142,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,June,37,0.11435714,1.625,10,3
463,CF,143,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,June,17,0.03442857,1.107142857,10,3
464,CF,144,Chamber 2,Ambient,Not Waterlog,Dunluce,Tetraploid,June,17,0.06307143,1.275,10,3
465,CF,145,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,June,8,0.01964286,1.2,11,1
466,CF,146,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,June,26,0.08721429,1.257142857,11,2
467,CF,147,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,June,7,0.02267857,1.157142857,11,2
468,CF,148,Chamber 2,Ambient,Waterlog,Abergain,Tetraploid,June,9,0.02789286,1.003571429,11,2
469,CF,149,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,June,21,0.07092857,1.217857143,11,2
470,CF,150,Chamber 2,Ambient,Waterlog,Dunluce,Tetraploid,June,11,0.04292857,1.310714286,11,2
471,CF,151,Chamber 2,Ambient,Waterlog,Carraig,Tetraploid,June,10,0.03410714,1.257142857,11,2
472,CF,152,Chamber 2,Ambient,Not Waterlog,Aberchoice,Diploid,June,28,0.09517857,1.742857143,11,2
473,CF,153,Chamber 2,Ambient,Waterlog,Aberchoice,Diploid,June,9,0.02353571,1.417857143,12,1
474,CF,154,Chamber 2,Ambient,Not Waterlog,Carraig,Tetraploid,June,25,0.08228571,1.471428571,12,1
475,CF,155,Chamber 2,Ambient,Not Waterlog,Abergain,Tetraploid,June,20,0.11646429,1.817857143,12,1
